x,y,z
8.792299,10.720632,24.648464
8.985132,10.908102,24.933761
9.177429,11.074527,25.248969
9.367139,11.216256,25.592020
9.552051,11.329652,25.960208
9.729811,11.411197,26.350150
9.897949,11.457613,26.757767
10.053916,11.465992,27.178295
10.195123,11.433946,27.606322
10.319006,11.359742,28.035858
10.423079,11.242445,28.460448
10.505016,11.082027,28.873312
10.562717,10.879466,29.267525
10.594392,10.636786,29.636225
10.598631,10.357070,29.972829
10.574475,10.044406,30.271261
10.521468,9.703788,30.526170
10.439700,9.340960,30.733120
10.329826,8.962221,30.888739
10.193066,8.574197,30.990821
10.031179,8.183599,31.038372
9.846421,7.796978,31.031594
9.641477,7.420505,30.971808
9.419379,7.059774,30.861339
9.183419,6.719656,30.703357
8.937043,6.404198,30.501695
8.683758,6.116579,30.260663
8.427040,5.859103,29.984861
8.170246,5.633247,29.679013
7.916547,5.439735,29.347823
7.668865,5.278636,28.995854
7.429842,5.149479,28.627442
7.201806,5.051366,28.246642
6.986762,4.983090,27.857188
6.786395,4.943237,27.462486
6.602079,4.930283,27.065621
6.434900,4.942668,26.669372
6.285676,4.978866,26.276245
6.154995,5.037427,25.888500
6.043239,5.117016,25.508193
5.950616,5.216431,25.137208
5.877198,5.334621,24.777293
5.822940,5.470679,24.430091
5.787714,5.623846,24.097176
5.771327,5.793492,23.780077
5.773544,5.979103,23.480303
5.794100,6.180258,23.199368
5.832715,6.396609,22.938808
5.889105,6.627848,22.700203
5.962979,6.873680,22.485185
6.054049,7.133791,22.295456
6.162023,7.407809,22.132794
6.286602,7.695269,21.999057
6.427469,7.995572,21.896186
6.584279,8.307937,21.826201
6.756645,8.631358,21.791187
6.944116,8.964551,21.793278
7.146160,9.305908,21.834633
7.362134,9.653436,21.917391
7.591265,10.004711,22.043626
7.832609,10.356828,22.215281
8.085031,10.706354,22.434083
8.347163,11.049297,22.701453
8.617377,11.381082,23.018384
8.893747,11.696556,23.385311
9.174028,11.990009,23.801965
9.455626,12.255238,24.267212
9.735588,12.485644,24.778896
10.010593,12.674381,25.333677
10.276972,12.814552,25.926893
10.530730,12.899459,26.552457
10.767603,12.922902,27.202798
10.983133,12.879512,27.868877
11.172771,12.765118,28.540281
11.332006,12.577103,29.205424
11.456515,12.314733,29.851851
11.542337,11.979428,30.466641
11.586046,11.574926,31.036903
11.584934,11.107320,31.550329
11.537173,10.584943,31.995762
11.441950,10.018096,32.363745
11.299564,9.418617,32.646977
11.111470,8.799343,32.840654
10.880257,8.173482,32.942640
10.609579,7.553975,32.953465
10.304019,6.952893,32.876151
9.968906,6.380925,32.715881
9.610108,5.846994,32.479566
9.233797,5.358033,32.175347
8.846220,4.918910,31.812087
8.453489,4.532495,31.398902
8.061390,4.199844,30.944752
7.675235,3.920458,30.458125
7.299758,3.692586,29.946812
6.939040,3.513548,29.417781
6.596491,3.380032,28.877113
6.274845,3.288373,28.330020
5.976198,3.234781,27.780893
5.702056,3.215527,27.233386
5.453403,3.227085,26.690514
5.230771,3.266225,26.154753
5.034317,3.330084,25.628141
4.863894,3.416190,25.112371
4.719123,3.522479,24.608868
4.599459,3.647286,24.118862
4.504242,3.789325,23.643447
4.432750,3.947661,23.183636
4.384241,4.121682,22.740395
4.357985,4.311059,22.314689
4.353292,4.515713,21.907506
4.369534,4.735780,21.519888
4.406159,4.971573,21.152956
4.462700,5.223549,20.807933
4.538785,5.492274,20.486166
4.634134,5.778388,20.189151
4.748560,6.082569,19.918552
4.881960,6.405496,19.676225
5.034314,6.747804,19.464239
5.205663,7.110043,19.284898
5.396101,7.492622,19.140759
5.605753,7.895749,19.034648
5.834753,8.319367,18.969674
6.083214,8.763071,18.949231
6.351200,9.226018,18.976994
6.638682,9.706827,19.056904
6.945496,10.203462,19.193125
7.271293,10.713109,19.389989
7.615474,11.232037,19.651904
7.977131,11.755463,19.983227
8.354964,12.277417,20.388089
8.747209,12.790615,20.870181
9.151550,13.286369,21.432464
9.565032,13.754537,22.076841
9.983982,14.183544,22.803751
10.403938,14.560501,23.611733
10.819595,14.871448,24.496952
11.224780,15.101750,25.452731
11.612477,15.236657,26.469129
11.974895,15.262063,27.532639
12.303612,15.165408,28.626052
12.589791,14.936727,29.728583
12.824485,14.569735,30.816324
12.999010,14.062858,31.863049
13.105395,13.420072,32.841400
13.136863,12.651387,33.724382
13.088315,11.772868,34.487061
12.956770,10.806093,35.108276
12.741703,9.777029,35.572176
12.445235,8.714434,35.869344
12.072155,7.647932,35.997360
11.629733,6.605999,35.960701
11.127359,5.614130,35.770009
10.576036,4.693392,35.440847
9.987772,3.859512,34.992132
9.374946,3.122558,34.444488
8.749707,2.487166,33.818706
8.123453,1.953174,33.134494
7.506425,1.516544,32.409573
6.907437,1.170377,31.659156
6.333731,0.905920,30.895754
5.790950,0.713451,30.129246
5.283200,0.583013,29.367115
4.813181,0.504956,28.614794
4.382359,0.470315,27.876037
3.991154,0.471044,27.153287
3.639143,0.500127,26.448000
3.325242,0.551606,25.760920
3.047878,0.620545,25.092304
2.805145,0.702962,24.442090
2.594927,0.795737,23.810020
2.415008,0.896507,23.195735
2.263158,1.003565,22.598832
2.137198,1.115766,22.018909
2.035055,1.232436,21.455584
1.954793,1.353294,20.908516
1.894643,1.478385,20.377410
1.853017,1.608022,19.862022
1.828518,1.742740,19.362165
1.819940,1.883257,18.877707
1.826272,2.030445,18.408576
1.846689,2.185306,17.954762
1.880551,2.348957,17.516324
1.927391,2.522618,17.093396
1.986914,2.707605,16.686192
2.058983,2.905325,16.295025
2.143617,3.117275,15.920311
2.240983,3.345045,15.562592
2.351389,3.590314,15.222551
2.475282,3.854859,14.901039
2.613240,4.140546,14.599097
2.765970,4.449339,14.317990
2.934307,4.783286,14.059244
3.119205,5.144517,13.824687
3.321736,5.535229,13.616497
3.543086,5.957659,13.437256
3.784543,6.414053,13.290014
4.047494,6.906618,13.178356
4.333406,7.437457,13.106478
4.643811,8.008479,13.079268
4.980278,8.621285,13.102386
5.344379,9.277015,13.182353
5.737642,9.976156,13.326622
6.161494,10.718300,13.543642
6.617174,11.501845,13.842885
7.105641,12.323627,14.234839
7.627440,13.178494,14.730916
8.182545,14.058801,15.343273
8.770171,14.953855,16.084487
9.388539,15.849327,16.967046
10.034618,16.726667,18.002612
10.703823,17.562600,19.200999
11.389701,18.328804,20.568843
12.083611,18.991902,22.107936
12.774440,19.513957,23.813299
13.448392,19.853646,25.671076
14.088917,19.968312,27.656510
14.676857,19.817023,29.732322
15.190873,19.364602,31.847976
15.608246,18.586415,33.940349
15.906063,17.473366,35.936287
16.062793,16.036282,37.757310
16.060142,14.308623,39.326324
15.884990,12.346513,40.575607
15.531143,10.225414,41.454833
15.000570,8.033470,41.937494
14.303860,5.862432,42.024227
13.459717,3.797802,41.742135
12.493525,1.910171,41.140185
11.435190,0.249397,40.281761
10.316611,-1.157540,39.236100
9.169196,-2.305149,38.070385
8.021761,-3.205471,36.843811
6.899038,-3.882845,35.604174
5.820850,-4.368632,34.386851
4.801902,-4.696714,33.215577
3.852040,-4.900194,32.104296
2.976817,-5.009291,31.059424
2.178206,-5.050272,30.082056
1.455358,-5.045121,29.169862
0.805310,-5.011695,28.318575
0.223610,-4.964144,27.523053
-0.295166,-4.913436,26.778004
-0.756993,-4.867908,26.078427
-1.168084,-4.833775,25.419852
-1.534653,-4.815576,24.798452
-1.862746,-4.816553,24.211062
-2.158126,-4.838966,23.655154
-2.426210,-4.884343,23.128781
-2.672024,-4.953686,22.630518
-2.900190,-5.047623,22.159401
-3.114933,-5.166535,21.714874
-3.320093,-5.310647,21.296745
-3.519149,-5.480095,20.905150
-3.715243,-5.674972,20.540532
-3.911216,-5.895360,20.203624
-4.109631,-6.141339,19.895441
-4.312801,-6.412993,19.617282
-4.522821,-6.710393,19.370734
-4.741578,-7.033576,19.157680
-4.970778,-7.382505,18.980311
-5.211950,-7.757029,18.841138
-5.466458,-8.156814,18.743000
-5.735494,-8.581276,18.689075
-6.020072,-9.029491,18.682879
-6.321014,-9.500093,18.728250
-6.638922,-9.991161,18.829333
-6.974146,-10.500083,18.990522
-7.326740,-11.023416,19.216400
-7.696407,-11.556733,19.511619
-8.082440,-12.094466,19.880763
-8.483643,-12.629754,20.328137
-8.898254,-13.154310,20.857517
-9.323859,-13.658323,21.471820
-9.757306,-14.130418,22.172721
-10.194617,-14.557700,22.960197
-10.630925,-14.925911,23.832026
-11.060424,-15.219746,24.783268
-11.476356,-15.423333,25.805750
-11.871054,-15.520920,26.887633
-12.236040,-15.497760,28.013126
-12.562212,-15.341177,29.162422
-12.840109,-15.041739,30.311948
-13.060272,-14.594465,31.435005
-13.213691,-13.999899,32.502815
-13.292312,-13.264912,33.485977
-13.289572,-12.403050,34.356231
-13.200920,-11.434303,35.088377
-13.024258,-10.384229,35.662120
-12.760255,-9.282453,36.063599
-12.412475,-8.160692,36.286368
-11.987297,-7.050542,36.331675
-11.493621,-5.981294,36.208000
-10.942389,-4.978085,35.929921
-10.345958,-4.060581,35.516511
-9.717421,-3.242320,34.989510
-9.069910,-2.530697,34.371526
-8.415989,-1.927498,33.684484
-7.767140,-1.429818,32.948449
-7.133408,-1.031167,32.180880
-6.523184,-0.722616,31.396280
-5.943127,-0.493844,30.606184
-5.398199,-0.334017,29.819369
-4.891780,-0.232463,29.042216
-4.425849,-0.179156,28.279129
-4.001179,-0.165010,27.532948
-3.617563,-0.182048,26.805338
-3.274011,-0.223445,26.097115
-2.968954,-0.283511,25.408508
-2.700410,-0.357616,24.739365
-2.466131,-0.442091,24.089305
-2.263727,-0.534113,23.457827
-2.090765,-0.631594,22.844375
-1.944848,-0.733070,22.248397
-1.823670,-0.837599,21.669364
-1.725063,-0.944673,21.106789
-1.647024,-1.054139,20.560238
-1.587736,-1.166132,20.029326
-1.545575,-1.281024,19.513726
-1.519120,-1.399375,19.013159
-1.507146,-1.521903,18.527400
-1.508621,-1.649449,18.056273
-1.522704,-1.782968,17.599657
-1.548731,-1.923505,17.157482
-1.586208,-2.072191,16.729739
-1.634806,-2.230239,16.316482
-1.694350,-2.398940,15.917836
-1.764809,-2.579664,15.534006
-1.846294,-2.773869,15.165292
-1.939052,-2.983096,14.812098
-2.043456,-3.208986,14.474953
-2.160009,-3.453274,14.154528
-2.289336,-3.717805,13.851665
-2.432183,-4.004530,13.567401
-2.589417,-4.315512,13.303001
-2.762027,-4.652923,13.060001
-2.951116,-5.019041,12.840249
-3.157909,-5.416232,12.645960
-3.383741,-5.846936,12.479774
-3.630061,-6.313631,12.344825
-3.898418,-6.818787,12.244819
-4.190455,-7.364802,12.184115
-4.507889,-7.953912,12.167824
-4.852492,-8.588070,12.201902
-5.226049,-9.268790,12.293253
-5.630324,-9.996945,12.449825
-6.066986,-10.772501,12.680690
-6.537537,-11.594196,12.996104
-7.043203,-12.459139,13.407516
-7.584797,-13.362326,13.927505
-8.162550,-14.296073,14.569610
-8.775902,-15.249374,15.348011
-9.423249,-16.207207,16.277001
-10.101645,-17.149822,17.370193
-10.806463,-18.052109,18.639402
-11.531027,-18.883138,20.093146
-12.266238,-19.606048,21.734748
-13.000219,-20.178498,23.560080
-13.718047,-20.553912,25.555060
-14.401634,-20.683771,27.693187
-15.029847,-20.521120,29.933503
-15.578975,-20.025306,32.219569
-16.023608,-19.167687,34.480118
-16.338016,-17.937662,36.632003
-16.497980,-16.347987,38.585808
-16.482981,-14.438063,40.253941
-16.278489,-12.273867,41.560325
-15.878027,-9.943713,42.450050
-15.284596,-7.549893,42.896914
-14.511125,-5.197461,42.906967
-13.579759,-2.982317,42.516991
-12.520015,-0.981122,41.788196
-11.366125,0.754974,40.796681
-10.154015,2.201911,39.622958
-8.918423,3.360089,38.342764
-7.690572,4.248899,37.020623
-6.496625,4.900148,35.706642
-5.356947,5.351818,34.436120
-4.286071,5.643079,33.231130
-3.293156,5.810858,32.103100
-2.382754,5.887871,31.055657
-1.555692,5.901801,30.087212
-0.809943,5.875254,29.193073
-0.141423,5.826164,28.367005
0.455336,5.768422,27.602312
0.986644,5.712548,26.892516
1.459235,5.666350,26.231745
1.879946,5.635489,25.614917
2.255501,5.623973,25.037796
2.592348,5.634546,24.496971
2.896568,5.669011,23.989785
3.173812,5.728479,23.514264
3.429279,5.813563,23.069028
3.667707,5.924524,22.653218
3.893389,6.061384,22.266426
4.110188,6.224000,21.908648
4.321570,6.412126,21.580235
4.530625,6.625439,21.281867
4.740107,6.863558,21.014524
4.952452,7.126042,20.779477
5.169811,7.412374,20.578271
5.394067,7.721940,20.412723
5.626854,8.053983,20.284911
5.869567,8.407560,20.197165
6.123367,8.781477,20.152062
6.389178,9.174221,20.152396
6.667682,9.583876,20.201156
6.959301,10.008039,20.301480
7.264175,10.443722,20.456597
7.582130,10.887251,20.669738
7.912642,11.334168,20.944031
8.254795,11.779140,21.282355
8.607229,12.215876,21.687170
8.968094,12.637077,22.160294
9.334992,13.034417,22.702657
9.704935,13.398579,23.314015
10.074299,13.719365,23.992631
10.438806,13.985886,24.734958
10.793514,14.186859,25.535318
11.132848,14.311016,26.385637
11.450665,14.347630,27.275244
11.740362,14.287143,28.190803
11.995040,14.121871,29.116411
12.207723,13.846738,30.033897
12.371624,13.459978,30.923364
12.480460,12.963711,31.763959
12.528785,12.364314,32.534851
12.512338,11.672509,33.216353
12.428355,10.903097,33.791088
12.275829,10.074329,34.245068
12.055679,9.206952,34.568573
11.770806,8.322996,34.756705
11.426025,7.444447,34.809543
11.027867,6.591943,34.731893
10.584275,5.783639,34.532660
10.104211,5.034368,34.223946
9.597227,4.355143,33.819990
9.073019,3.753034,33.336097
8.541020,3.231359,32.787648
8.010054,2.790131,32.189301
7.488062,2.426665,31.554411
6.981922,2.136242,30.894670
6.497354,1.912776,30.219963
6.038896,1.749409,29.538377
5.609948,1.639014,28.856332
5.212854,1.574584,28.178778
4.849027,1.549519,27.509425
4.519076,1.557812,26.850976
4.222950,1.594159,26.205349
3.960071,1.654004,25.573860
3.729464,1.733541,24.957390
3.529872,1.829679,24.356512
3.359852,1.939992,23.771590
3.217866,2.062661,23.202862
3.102346,2.196400,22.650493
3.011751,2.340396,22.114619
2.944616,2.494245,21.595383
2.899579,2.657894,21.092952
2.875410,2.831590,20.607541
2.871028,3.015838,20.139427
2.885509,3.211359,19.688961
2.918094,3.419061,19.256586
2.968191,3.640011,18.842848
3.035373,3.875413,18.448415
3.119377,4.126585,18.074090
3.220098,4.394946,17.720838
3.337583,4.681995,17.389804
3.472024,4.989300,17.082342
3.623751,5.318470,16.800042
3.793223,5.671144,16.544769
3.981015,6.048955,16.318695
4.187809,6.453500,16.124339
4.414378,6.886295,15.964617
4.661570,7.348720,15.842881
4.930285,7.841945,15.762970
5.221451,8.366846,15.729254
5.535991,8.923889,15.746678
5.874780,9.512992,15.820793
6.238602,10.133364,15.957772
6.628078,10.783297,16.164412
7.043600,11.459936,16.448086
7.485233,12.159007,16.816663
7.952611,12.874516,17.278348
8.444801,13.598422,17.841453
8.960163,14.320307,18.514040
9.496178,15.027062,19.303455
10.049266,15.702630,20.215693
10.614603,16.327870,21.254607
11.185929,16.880588,22.420956
11.755395,17.335850,23.711315
12.313441,17.666643,25.116911
12.848761,17.844984,26.622498
13.348383,17.843526,28.205424
13.797898,17.637670,29.835102
14.181875,17.208088,31.473127
14.484496,16.543453,33.074273
14.690392,15.643036,34.588528
14.785656,14.518725,35.964190
14.758963,13.195979,37.151834
14.602665,11.713304,38.108708
14.313729,10.120030,38.802931
13.894359,8.472528,39.216739
13.352176,6.829308,39.348163
12.699889,5.245789,39.210740
11.954479,3.769579,38.831330
11.135989,2.437054,38.246461
10.266095,1.271639,37.497945
9.366650,0.283855,36.628548
8.458370,-0.527190,35.678374
7.559814,-1.171383,34.682359
6.686695,-1.664843,33.668942
5.851541,-2.027260,32.659781
5.063661,-2.279656,31.670227
4.329329,-2.442707,30.710254
3.652125,-2.535616,29.785561
3.033351,-2.575471,28.898675
2.472469,-2.576976,28.049921
1.967524,-2.552441,27.238208
1.515528,-2.511928,26.461636
1.112782,-2.463494,25.717923
0.755155,-2.413465,25.004699
0.438293,-2.366711,24.319681
0.157792,-2.326913,23.660783
-0.090678,-2.296797,23.026157
-0.311290,-2.278339,22.414209
-0.507995,-2.272944,21.823589
-0.684490,-2.281590,21.253173
-0.844200,-2.304956,20.702039
-0.990276,-2.343516,20.169443
-1.125600,-2.397625,19.654799
-1.252802,-2.467582,19.157658
-1.374280,-2.553683,18.677702
-1.492220,-2.656261,18.214724
-1.608624,-2.775716,17.768636
-1.725334,-2.912543,17.339456
-1.844055,-3.067348,16.927322
-1.966384,-3.240860,16.532490
-2.093832,-3.433947,16.155351
-2.227843,-3.647615,15.796443
-2.369820,-3.883015,15.456468
-2.521140,-4.141444,15.136316
-2.683170,-4.424341,14.837092
-2.857287,-4.733280,14.560149
-3.044886,-5.069963,14.307122
-3.247394,-5.436196,14.079973
-3.466274,-5.833872,13.881042
-3.703034,-6.264935,13.713099
-3.959224,-6.731334,13.579409
-4.236435,-7.234965,13.483800
-4.536288,-7.777584,13.430736
-4.860418,-8.360712,13.425397
-5.210447,-8.985492,13.473752
-5.587952,-9.652519,13.582636
-5.994408,-10.361629,13.759811
-6.431130,-11.111628,14.014001
-6.899180,-11.899970,14.354897
-7.399259,-12.722370,14.793100
-7.931570,-13.572359,15.339979
-8.495649,-14.440774,16.007414
-9.090162,-15.315214,16.807387
-9.712667,-16.179489,17.751368
-10.359349,-17.013110,18.849458
-11.024725,-17.790915,20.109253
-11.701344,-18.482939,21.534406
-12.379504,-19.054671,23.122907
-13.047020,-19.467884,24.865170
-13.689107,-19.682207,26.742078
-14.288417,-19.657583,28.723274
-14.825333,-19.357663,30.766078
-15.278566,-18.754006,32.815487
-15.626110,-17.830729,34.805751
-15.846572,-16.588947,36.663847
-15.920810,-15.050135,38.314924
-15.833742,-13.257415,39.689296
-15.576110,-11.273987,40.730059
-15.145897,-9.178400,41.399973
-14.549148,-7.057069,41.686125
-13.799940,-4.995284,41.601238
-12.919474,-3.068369,41.181218
-11.934364,-1.334741,40.479469
-10.874401,0.167952,39.559310
-9.770166,1.423278,38.486131
-8.650822,2.433558,37.320778
-7.542384,3.215546,36.115034
-6.466591,3.795457,34.909438
-5.440386,4.204308,33.733083
-4.475917,4.474167,32.604803
-3.580908,4.635532,31.535082
-2.759264,4.715765,30.528152
-2.011761,4.738366,29.583948
-1.336749,4.722847,28.699718
-0.730789,4.684972,27.871259
-0.189213,4.637182,27.093789
0.293427,4.589095,26.362513
0.722993,4.548009,25.672979
1.105495,4.519353,25.021248
1.446881,4.507090,24.403976
1.752902,4.514049,23.818415
2.029016,4.542207,23.262384
2.280335,4.592912,22.734216
2.511593,4.667061,22.232704
2.727140,4.765241,21.757050
2.930950,4.887843,21.306816
3.126639,5.035138,20.881895
3.317489,5.207344,20.482475
3.506475,5.404664,20.109029
3.696294,5.627312,19.762301
3.889396,5.875529,19.443308
4.088009,6.149577,19.153343
4.294166,6.449733,18.893982
4.509722,6.776263,18.667105
4.736376,7.129388,18.474906
4.975678,7.509239,18.319917
5.229034,7.915796,18.205021
5.497710,8.348821,18.133474
5.782821,8.807766,18.108908
6.085316,9.291672,18.135341
6.405951,9.799051,18.217160
6.745261,10.327745,18.359091
7.103510,10.874772,18.566149
7.480636,11.436159,18.843542
7.876188,12.006758,19.196545
8.289245,12.580067,19.630312
8.718327,13.148051,20.149630
9.161300,13.700991,20.758596
9.615269,14.227388,21.460223
10.076481,14.713931,22.255951
10.540226,15.145590,23.145106
11.000762,15.505851,24.124282
11.451271,15.777151,25.186730
11.883859,15.941534,26.321768
12.289627,15.981558,27.514324
12.658820,15.881430,28.744682
12.981081,15.628348,29.988559
13.245807,15.213928,31.217592
13.442619,14.635592,32.400331
13.561917,13.897717,33.503729
13.595497,13.012328,34.495093
13.537180,11.999165,35.344315
13.383378,10.884960,36.026148
13.133537,9.701941,36.522226
12.790377,8.485652,36.822508
12.359904,7.272363,36.925921
11.851150,6.096404,36.840087
11.275676,4.987788,36.580179
10.646887,3.970437,36.167114
9.979242,3.061189,35.625386
9.287437,2.269622,34.980859
8.585655,1.598583,34.258826
7.886948,1.045236,33.482506
7.202777,0.602381,32.672076
6.542737,0.259838,31.844209
5.914447,0.005723,31.012031
5.323575,-0.172479,30.185382
4.773969,-0.287095,29.371256
4.267863,-0.349687,28.574317
3.806108,-0.370701,27.797411
3.388427,-0.359284,27.042037
3.013656,-0.323231,26.308742
2.679967,-0.269030,25.597435
2.385067,-0.201952,24.907627
2.126366,-0.126177,24.238606
1.901111,-0.044934,23.589561
1.706507,0.039362,22.959651
1.539792,0.124983,22.348066
1.398311,0.210761,21.754042
1.279556,0.295991,21.176881
1.181200,0.380337,20.615952
1.101114,0.463754,20.070686
1.037378,0.546427,19.540574
0.988283,0.628719,19.025160
0.952326,0.711129,18.524036
0.928206,0.794259,18.036834
0.914812,0.878796,17.563224
0.911210,0.965485,17.102911
0.916638,1.055125,16.655631
0.930486,1.148561,16.221152
0.952294,1.246676,15.799276
0.981732,1.350395,15.389834
1.018598,1.460690,14.992695
1.062807,1.578575,14.607769
1.114384,1.705123,14.235005
1.173458,1.841466,13.874407
1.240259,1.988810,13.526031
1.315114,2.148436,13.190004
1.398446,2.321720,12.866525
1.490774,2.510137,12.555885
1.592710,2.715272,12.258482
1.704966,2.938836,11.974836
1.828353,3.182671,11.705613
1.963785,3.448763,11.451654
2.112283,3.739250,11.214003
2.274979,4.056425,10.993946
2.453124,4.402745,10.793057
2.648086,4.780825,10.613247
2.861360,5.193433,10.456827
3.094567,5.643472,10.326581
3.349458,6.133953,10.225847
3.627907,6.667951,10.158612
3.931912,7.248541,10.129623
4.263575,7.878703,10.144506
4.625087,8.561198,10.209900
5.018698,9.298394,10.333599
5.446668,10.092033,10.524694
5.911205,10.942935,10.793715
6.414378,11.850604,11.152742
6.958000,12.812745,11.615478
7.543475,13.824652,12.197243
8.171592,14.878483,12.914842
8.842282,15.962396,13.786256
9.554293,17.059591,14.830062
10.304823,18.147290,16.064517
11.089069,19.195747,17.506176
11.899737,20.167457,19.167974
12.726509,21.016770,21.056703
13.555535,21.690242,23.169892
14.369006,22.128087,25.492256
15.144914,22.267143,27.992049
15.857137,22.045676,30.617934
16.475991,21.410090,33.297269
16.969401,20.323212,35.936866
17.304782,18.773141,38.427277
17.451618,16.780992,40.651201
17.384555,14.405343,42.495723
17.086634,11.741272,43.866809
16.552098,8.912756,44.703215
15.788164,6.058896,44.986378
14.815237,3.316470,44.743329
13.665360,0.802741,44.041517
12.379098,-1.397417,42.976774
11.001447,-3.237433,41.657739
9.577559,-4.707607,40.190702
8.149042,-5.828103,38.668076
6.751328,-6.639168,37.161992
5.412278,-7.191332,35.722774
4.151917,-7.537397,34.380952
2.982986,-7.726955,33.151180
1.911992,-7.803344,32.036655
0.940458,-7.802491,31.033144
0.066163,-7.752992,30.132215
-0.715752,-7.676872,29.323559
-1.411864,-7.590630,28.596545
-2.029741,-7.506302,27.941140
-2.577397,-7.432433,27.348401
-3.062901,-7.374903,26.810674
-3.494101,-7.337582,26.321609
-3.878449,-7.322851,25.876082
-4.222889,-7.331998,25.470066
-4.533800,-7.365514,25.100486
-4.816971,-7.423317,24.765078
-5.077606,-7.504909,24.462255
-5.320336,-7.609493,24.190997
-5.549252,-7.736050,23.950755
-5.767932,-7.883392,23.741361
-5.979478,-8.050193,23.562967
-6.186549,-8.235003,23.415980
-6.391395,-8.436245,23.301017
-6.595880,-8.652214,23.218850
-6.801513,-8.881050,23.170370
-7.009467,-9.120728,23.156540
-7.220593,-9.369021,23.178346
-7.435436,-9.623483,23.236756
-7.654240,-9.881416,23.332657
-7.876958,-10.139852,23.466800
-8.103247,-10.395531,23.639731
-8.332476,-10.644899,23.851713
-8.563718,-10.884105,24.102651
-8.795757,-11.109022,24.391998
-9.027083,-11.315283,24.718667
-9.255903,-11.498339,25.080943
-9.480147,-11.653541,25.476393
-9.697486,-11.776247,25.901795
-9.905362,-11.861958,26.353081
-10.101022,-11.906471,26.825302
-10.281567,-11.906063,27.312636
-10.444016,-11.857674,27.808428
-10.585382,-11.759105,28.305288
-10.702755,-11.609198,28.795226
-10.793399,-11.407995,29.269858
-10.854859,-11.156855,29.720639
-10.885058,-10.858513,30.139149
-10.882404,-10.517080,30.517394
-10.845871,-10.137957,30.848108
-10.775080,-9.727675,31.125041
-10.670339,-9.293672,31.343205
-10.532673,-8.844004,31.499053
-10.363806,-8.387021,31.590588
-10.166127,-7.931029,31.617387
-9.942617,-7.483970,31.580535
-9.696753,-7.053132,31.482490
-9.432391,-6.644912,31.326882
-9.153643,-6.264658,31.118272
-8.864744,-5.916576,30.861896
-8.569928,-5.603711,30.563401
-8.273306,-5.327992,30.228611
-7.978775,-5.090332,29.863316
-7.689930,-4.890759,29.473107
-7.410013,-4.728571,29.063254
-7.141869,-4.602498,28.638621
-6.887932,-4.510863,28.203629
-6.650225,-4.451729,27.762238
-6.430375,-4.423023,27.317961
-6.229640,-4.422651,26.873899
-6.048941,-4.448576,26.432777
-5.888905,-4.498891,25.996995
-5.749903,-4.571857,25.568677
-5.632099,-4.665937,25.149723
-5.535483,-4.779808,24.741854
-5.459915,-4.912364,24.346657
-5.405160,-5.062710,23.965623
-5.370915,-5.230147,23.600188
-5.356838,-5.414156,23.251756
-5.362570,-5.614370,22.921737
-5.387750,-5.830552,22.611565
-5.432030,-6.062562,22.322726
-5.495083,-6.310328,22.056773
-5.576608,-6.573810,21.815350
-5.676328,-6.852965,21.600203
-5.793992,-7.147709,21.413194
-5.929363,-7.457871,21.256314
-6.082214,-7.783150,21.131683
-6.252308,-8.123064,21.041559
-6.439383,-8.476897,20.988330
-6.643135,-8.843636,20.974501
-6.863185,-9.221913,21.002676
-7.099058,-9.609933,21.075521
-7.350145,-10.005407,21.195722
-7.615671,-10.405477,21.365915
-7.894652,-10.806652,21.588604
-8.185852,-11.204743,21.866055
-8.487741,-11.594811,22.200164
-8.798448,-11.971138,22.592297
-9.115717,-12.327221,23.043110
-9.436867,-12.655805,23.552342
-9.758761,-12.948966,24.118591
-10.077782,-13.198254,24.739087
-10.389829,-13.394899,25.409470
-10.690336,-13.530102,26.123591
-10.974312,-13.595395,26.873375
-11.236421,-13.583080,27.648753
-11.471087,-13.486717,28.437705
-11.672650,-13.301641,29.226439
-11.835549,-13.025466,29.999721
-11.954541,-12.658534,30.741364
-12.024940,-12.204231,31.434864
-12.042869,-11.669148,32.064152
-12.005497,-11.063016,32.614408
-11.911249,-10.398403,33.072861
-11.759964,-9.690178,33.429498
-11.552986,-8.954769,33.677606
-11.293164,-8.209289,33.814080
-10.984777,-7.470602,33.839459
-10.633359,-6.754445,33.757703
-10.245468,-6.074663,33.575722
-9.828387,-5.442658,33.302747
-9.389814,-4.867057,32.949599
-8.937538,-4.353628,32.527951
-8.479147,-3.905404,32.049646
-8.021773,-3.522975,31.526133
-7.571893,-3.204887,30.968042
-7.135193,-2.948101,30.384898
-6.716483,-2.748453,29.784987
-6.319680,-2.601080,29.175320
-5.947820,-2.500793,28.561691
-5.603118,-2.442376,27.948789
-5.287043,-2.420822,27.340337
-5.000421,-2.431491,26.739251
-4.743528,-2.470218,26.147789
-4.516197,-2.533376,25.567690
-4.317915,-2.617891,25.000297
-4.147913,-2.721236,24.446661
-4.005245,-2.841413,23.907625
-3.888862,-2.976909,23.383894
-3.797667,-3.126654,22.876091
-3.730565,-3.289976,22.384802
-3.686506,-3.466555,21.910608
-3.664511,-3.656375,21.454120
-3.663698,-3.859686,21.015999
-3.683296,-4.076962,20.596979
-3.722663,-4.308867,20.197893
-3.781283,-4.556225,19.819687
-3.858778,-4.819983,19.463446
-3.954898,-5.101190,19.130413
-4.069527,-5.400961,18.822016
